LatMin,LonMin,LatMax,LonMax,Class
36.935707,36.935707,36.933716,126.321846,INFRA
36.91519,36.91519,36.913986,126.31743,INFRA
36.914352,36.914352,36.91339,126.34257,INFRA
37.02059,37.02059,37.019875,126.70679,INFRA
37.02172,37.02172,37.020897,126.715385,INFRA
37.004257,37.004257,37.003147,126.742874,INFRA
37.002167,37.002167,37.000927,126.7387,INFRA
36.996235,36.996235,36.99536,126.757164,INFRA
37.01706,37.01706,37.016216,126.72114,INFRA
36.989883,36.989883,36.988777,126.74137,INFRA
37.006607,37.006607,37.005108,126.761536,INFRA
37.01053,37.01053,37.00981,126.72401,INFRA
37.004612,37.004612,37.003513,126.76447,INFRA
37.003525,37.003525,37.002445,126.760185,INFRA
37.004234,37.004234,37.00317,126.74149,INFRA
36.99585,36.99585,36.99431,126.760315,INFRA
37.00583,37.00583,37.00445,126.753,INFRA
36.9995,36.9995,36.998566,126.73847,INFRA
37.002247,37.002247,37.000847,126.7402,INFRA
37.005882,37.005882,37.0044,126.73581,INFRA
37.004566,37.004566,37.00356,126.764465,INFRA
37.006622,37.006622,37.005093,126.76154,INFRA
37.002167,37.002167,37.00093,126.73871,INFRA
36.995934,36.995934,36.994946,126.75713,INFRA
37.004204,37.004204,37.0032,126.74281,INFRA
36.98986,36.98986,36.9888,126.741394,INFRA
37.00351,37.00351,37.00246,126.76016,INFRA
37.00421,37.00421,37.003197,126.74144,INFRA
37.00588,37.00588,37.004402,126.75299,INFRA
36.99553,36.99553,36.99391,126.76034,INFRA
36.982647,36.982647,36.98164,126.784584,INFRA
36.99951,36.99951,36.99855,126.73848,INFRA
37.002243,37.002243,37.00085,126.74022,INFRA
37.00555,37.00555,37.004013,126.73582,INFRA
36.857315,36.857315,36.856163,125.28103,INFRA
36.888054,36.888054,36.88723,125.372284,INFRA
36.92384,36.92384,36.92259,125.4044,INFRA
36.906548,36.906548,36.905384,125.39874,INFRA
36.874382,36.874382,36.87359,125.30992,INFRA
36.87436,36.87436,36.872894,125.35311,INFRA
36.907562,36.907562,36.906525,125.372925,INFRA
36.926315,36.926315,36.923706,125.401596,INFRA
36.906574,36.906574,36.905357,125.39884,INFRA
36.92395,36.92395,36.922478,125.40445,INFRA
36.92623,36.92623,36.92379,125.401566,INFRA
36.848454,36.848454,36.84562,125.57094,INFRA
36.83216,36.83216,36.82957,125.58756,INFRA
36.84849,36.84849,36.84558,125.5709,INFRA
36.831642,36.831642,36.829372,125.691315,INFRA
36.852463,36.852463,36.850952,125.738945,INFRA
36.937447,36.937447,36.93629,125.799515,INFRA
36.922596,36.922596,36.921677,125.75135,INFRA
36.91578,36.91578,36.914837,125.76,INFRA
36.90461,36.90461,36.901573,125.767296,INFRA
36.852417,36.852417,36.850998,125.738594,INFRA
36.923286,36.923286,36.922424,125.86921,INFRA
36.93452,36.93452,36.933464,125.84229,INFRA
36.937477,36.937477,36.93626,125.79952,INFRA
36.92021,36.92021,36.91903,125.840515,INFRA
36.908646,36.908646,36.907597,125.87823,INFRA
36.887115,36.887115,36.88601,125.83904,INFRA
36.885803,36.885803,36.88445,125.88213,INFRA
36.896378,36.896378,36.89543,125.95723,INFRA
36.870106,36.870106,36.869244,125.92812,INFRA
36.923294,36.923294,36.922417,125.869225,INFRA
36.90867,36.90867,36.907578,125.87823,INFRA
36.8858,36.8858,36.884453,125.88177,INFRA
36.85754,36.85754,36.855938,125.9326,INFRA
36.896378,36.896378,36.895435,125.95723,INFRA
36.867245,36.867245,36.865635,126.005486,INFRA
36.936913,36.936913,36.934666,126.033035,INFRA
36.940666,36.940666,36.93954,126.01843,INFRA
36.906483,36.906483,36.90545,126.06865,INFRA
36.936928,36.936928,36.934654,126.03307,INFRA
36.935402,36.935402,36.934025,126.19098,INFRA
36.93538,36.93538,36.934048,126.19098,INFRA
36.93567,36.93567,36.933758,126.32183,INFRA
36.915188,36.915188,36.913994,126.31741,INFRA
36.91467,36.91467,36.913795,126.342514,INFRA
36.914658,36.914658,36.913807,126.3425,INFRA
36.78476,36.78476,36.78355,125.29588,INFRA
36.857315,36.857315,36.856163,125.28103,INFRA
36.78329,36.78329,36.782146,125.43124,INFRA
36.8063,36.8063,36.805126,125.4316,INFRA
36.848465,36.848465,36.845608,125.57092,INFRA
36.766388,36.766388,36.763832,125.62281,INFRA
36.805714,36.805714,36.80284,125.61064,INFRA
36.8485,36.8485,36.845573,125.5709,INFRA
36.832253,36.832253,36.829483,125.58756,INFRA
36.786507,36.786507,36.78396,125.733536,INFRA
36.859894,36.859894,36.858612,125.720146,INFRA
36.83197,36.83197,36.829765,125.69131,INFRA
36.852455,36.852455,36.85096,125.73894,INFRA
36.786808,36.786808,36.784378,125.73339,INFRA
36.799133,36.799133,36.797924,125.75823,INFRA
36.8599,36.8599,36.85861,125.720146,INFRA
36.852425,36.852425,36.850994,125.73859,INFRA
36.8292,36.8292,36.826786,125.753456,INFRA
36.773186,36.773186,36.77213,125.89153,INFRA
36.764675,36.764675,36.762672,125.892975,INFRA
36.77844,36.77844,36.777653,125.93421,INFRA
36.78153,36.78153,36.78031,125.91462,INFRA
36.77319,36.77319,36.772125,125.89153,INFRA
36.764706,36.764706,36.762638,125.89299,INFRA
36.857536,36.857536,36.85594,125.93263,INFRA
36.76724,36.76724,36.765858,126.03927,INFRA
36.8167,36.8167,36.81557,126.054436,INFRA
36.768116,36.768116,36.76642,125.94311,INFRA
36.767197,36.767197,36.7659,126.03494,INFRA
36.7915,36.7915,36.790466,125.98821,INFRA
