LatMin,LonMin,LatMax,LonMax,Class
36.767162,36.767162,36.76593,126.0349,INFRA_RGB000102
36.705338,36.705338,36.70415,126.02575,INFRA_RGB000102
36.696163,36.696163,36.69536,126.10304,INFRA_RGB000102
36.69584,36.69584,36.694965,126.10019,INFRA_RGB000102
36.688583,36.688583,36.687843,126.09948,INFRA_RGB000102
36.693707,36.693707,36.692787,126.099525,INFRA_RGB000102
36.70786,36.70786,36.70738,126.338684,INFRA_RGB000102
36.74418,36.74418,36.74364,126.36883,INFRA_RGB000102
36.74384,36.74384,36.743263,126.36885,INFRA_RGB000102
36.689915,36.689915,36.68939,126.313545,INFRA_RGB000102
36.707165,36.707165,36.706635,126.332985,INFRA_RGB000102
36.70717,36.70717,36.70663,126.33798,INFRA_RGB000102
36.70717,36.70717,36.70663,126.33226,INFRA_RGB000102
36.74239,36.74239,36.741837,126.37032,INFRA_RGB000102
36.71184,36.71184,36.7113,126.342285,INFRA_RGB000102
36.711838,36.711838,36.711304,126.34157,INFRA_RGB000102
36.744183,36.744183,36.743637,126.36882,INFRA_RGB000102
36.743828,36.743828,36.743275,126.368835,INFRA_RGB000102
36.707153,36.707153,36.706646,126.337975,INFRA_RGB000102
36.760704,36.760704,36.760174,126.39843,INFRA_RGB000102
36.711857,36.711857,36.711285,126.341576,INFRA_RGB000102
36.711475,36.711475,36.710945,126.342285,INFRA_RGB000102
36.71184,36.71184,36.7113,126.34229,INFRA_RGB000102
36.742744,36.742744,36.742203,126.370316,INFRA_RGB000102
36.74237,36.74237,36.741856,126.37031,INFRA_RGB000102
36.660763,36.660763,36.659615,125.34017,INFRA_RGB000102
36.704365,36.704365,36.70297,125.317856,INFRA_RGB000102
36.67012,36.67012,36.66894,125.356384,INFRA_RGB000102
36.657303,36.657303,36.655888,125.39863,INFRA_RGB000102
36.694916,36.694916,36.693733,125.41036,INFRA_RGB000102
36.660694,36.660694,36.65968,125.340065,INFRA_RGB000102
36.70435,36.70435,36.70298,125.31789,INFRA_RGB000102
36.697514,36.697514,36.696163,125.34782,INFRA_RGB000102
36.657265,36.657265,36.655926,125.39861,INFRA_RGB000102
36.69492,36.69492,36.69373,125.410355,INFRA_RGB000102
36.62727,36.62727,36.622677,125.56091,INFRA_RGB000102
36.7069,36.7069,36.705463,125.569275,INFRA_RGB000102
36.6907,36.6907,36.687885,125.592224,INFRA_RGB000102
36.62729,36.62729,36.622658,125.56077,INFRA_RGB000102
36.706917,36.706917,36.705444,125.56929,INFRA_RGB000102
36.63202,36.63202,36.627987,125.71301,INFRA_RGB000102
36.643646,36.643646,36.63936,125.69198,INFRA_RGB000102
36.63191,36.63191,36.628098,125.712875,INFRA_RGB000102
36.665737,36.665737,36.661823,125.74691,INFRA_RGB000102
36.702263,36.702263,36.701477,125.87242,INFRA_RGB000102
36.701275,36.701275,36.70031,125.89397,INFRA_RGB000102
36.68953,36.68953,36.68834,125.87465,INFRA_RGB000102
36.699444,36.699444,36.698544,125.90658,INFRA_RGB000102
36.649223,36.649223,36.648155,125.88649,INFRA_RGB000102
36.702263,36.702263,36.701477,125.87241,INFRA_RGB000102
36.701237,36.701237,36.700348,125.89398,INFRA_RGB000102
36.69841,36.69841,36.697426,125.90485,INFRA_RGB000102
36.652184,36.652184,36.65094,125.89193,INFRA_RGB000102
36.689518,36.689518,36.68835,125.87464,INFRA_RGB000102
36.688347,36.688347,36.687363,125.8973,INFRA_RGB000102
36.704983,36.704983,36.70379,125.93685,INFRA_RGB000102
36.61983,36.61983,36.618618,125.91453,INFRA_RGB000102
36.652676,36.652676,36.65045,125.900345,INFRA_RGB000102
36.63793,36.63793,36.636448,125.90095,INFRA_RGB000102
36.608406,36.608406,36.607048,125.89845,INFRA_RGB000102
36.69704,36.69704,36.69592,126.00254,INFRA_RGB000102
36.668777,36.668777,36.66597,126.03516,INFRA_RGB000102
36.705315,36.705315,36.704174,126.02575,INFRA_RGB000102
36.66874,36.66874,36.666008,126.03522,INFRA_RGB000102
36.705326,36.705326,36.70416,126.02575,INFRA_RGB000102
36.650295,36.650295,36.648518,126.112656,INFRA_RGB000102
36.613808,36.613808,36.613144,126.10945,INFRA_RGB000102
36.64921,36.64921,36.648167,126.111115,INFRA_RGB000102
36.69688,36.69688,36.69608,126.10308,INFRA_RGB000102
36.69721,36.69721,36.69647,126.10237,INFRA_RGB000102
36.6153,36.6153,36.614525,126.107506,INFRA_RGB000102
36.651398,36.651398,36.65029,126.11249,INFRA_RGB000102
36.652103,36.652103,36.651024,126.1125,INFRA_RGB000102
36.69592,36.69592,36.69488,126.09951,INFRA_RGB000102
36.653305,36.653305,36.652695,126.1102,INFRA_RGB000102
36.61247,36.61247,36.611607,126.10743,INFRA_RGB000102
36.61093,36.61093,36.610268,126.1052,INFRA_RGB000102
36.652756,36.652756,36.65181,126.11319,INFRA_RGB000102
36.694992,36.694992,36.693653,126.09966,INFRA_RGB000102
36.695835,36.695835,36.694965,126.10018,INFRA_RGB000102
36.696167,36.696167,36.695354,126.10303,INFRA_RGB000102
36.688606,36.688606,36.687824,126.09949,INFRA_RGB000102
36.69408,36.69408,36.693127,126.09954,INFRA_RGB000102
36.66333,36.66333,36.662792,126.27833,INFRA_RGB000102
36.65182,36.65182,36.651306,126.266815,INFRA_RGB000102
36.656136,36.656136,36.655617,126.28121,INFRA_RGB000102
36.59435,36.59435,36.593792,126.304245,INFRA_RGB000102
