imageName,X,Y,W,H,Lon,Lat
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9141,9701,11,9,129.14888970485,34.7906094824355
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8908,9737,8,10,129.106668886496,34.7841416123899
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8930,9890,15,8,129.111340125974,34.7568328277526
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9117,9929,8,15,129.144218465372,34.7491073163092
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9265,10017,9,9,129.170988260839,34.7338359564792
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9212,10220,10,15,129.161466118827,34.6968253667735
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9310,10351,17,21,129.179791750624,34.6727505171591
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8666,9901,10,13,129.063370089802,34.7543175449571
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8715,10045,17,19,129.072892231813,34.727907075604
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,7492,10011,17,28,128.853164313318,34.7332969673087
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,7763,10178,14,18,128.901493675603,34.7041915521032
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8320,10351,15,12,129.001745661311,34.6736488324432
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8005,10257,12,15,128.944792472298,34.690177833671
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8052,10460,10,15,128.953056972912,34.6537062331357
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,7358,10165,8,8,128.828191148419,34.7074254871261
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,7299,10224,13,14,128.818130017237,34.696286377603
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,7586,10473,12,15,128.869513651489,34.651370613397
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9736,9064,16,14,129.256148549774,34.9046955235187
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9756,9068,10,9,129.25920282174,34.9043361974051
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9973,9210,15,17,129.298728694241,34.8781053911088
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9933,9440,17,10,129.291721835025,34.8375015402666
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9974,9538,10,13,129.298369368127,34.8195352345842
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10452,9044,12,6,129.384427972346,34.9090074368825
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10355,9198,12,11,129.367000655834,34.8808003369611
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10808,9235,11,17,129.448388020575,34.8736138146882
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10184,8491,11,18,129.336278273117,35.0072831289652
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10507,8336,10,14,129.394129777414,35.0354902288865
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10829,8536,10,16,129.451981281712,34.9993779544649
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9884,8329,7,6,129.282020029956,35.0374665225116
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,11006,7929,11,12,129.483961305826,35.1087927560707
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,11182,7988,13,8,129.515761666884,35.0985519618317
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10514,7642,8,9,129.395207755755,35.160535716436
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10145,7863,9,11,129.329091750844,35.120650517821
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9450,7798,12,12,129.204405589408,35.1323286165146
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9507,7808,9,7,129.214466720591,35.13089131206
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10387,7141,8,11,129.372390547539,35.2503672448479
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10372,7271,10,10,129.369875264743,35.2271907105176
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10514,7068,7,9,129.395207755755,35.2636623110529
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10718,7122,12,19,129.432218345461,35.2530621907003
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,10887,6972,9,7,129.462401739008,35.2810896275648
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,11498,7138,14,15,129.572535192841,35.2505469079047
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,11344,6873,10,9,129.544507755976,35.2986966071335
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,11811,6881,12,14,129.62859006657,35.2968999765653
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,11942,7073,21,21,129.653024242298,35.2616860174278
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,11440,7465,12,15,129.561935072488,35.1917970883233
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,12422,8230,24,18,129.73944217263,35.0541751867962
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,12488,8691,9,17,129.750042292983,34.9713505176004
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9547,9495,8,8,129.221473579807,34.8277997351981
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9356,9554,19,12,129.188235914294,34.8168402887318
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,9949,9848,15,19,129.294416780877,34.7633006977983
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8723,8256,9,7,129.073610884041,35.0504022626029
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,7869,9262,12,22,128.92035829657,34.8684035860403
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8556,8245,7,8,129.043427490494,35.052378556228
S1A_IW_GRDH_1SDV_20231209T092333_20231209T092402_051576_0639F8_652A.tif,8546,8269,8,7,129.041630859926,35.0480666428642
