LatMin,LonMin,LatMax,LonMax,class
34.29223,120.7397,34.29618,120.7439,WIND
34.30498,120.6127,34.30822,120.6168,WIND
34.30498,120.619,34.30876,120.6237,WIND
34.30516,120.6258,34.30876,120.6312,WIND
34.30498,120.6332,34.30894,120.638,WIND
34.3048,120.64,34.30894,120.6452,WIND
34.30534,120.6479,34.30858,120.6535,WIND
34.30498,120.6567,34.30858,120.6625,WIND
34.3048,120.6662,34.30858,120.6711,WIND
34.3048,120.6756,34.3084,120.681,WIND
34.30463,120.6856,34.30858,120.6914,WIND
34.30498,120.6961,34.30822,120.7009,WIND
34.30516,120.7051,34.30804,120.7095,WIND
34.30427,120.713,34.30804,120.7169,WIND
34.30427,120.7214,34.30786,120.725,WIND
34.30463,120.7288,34.30786,120.7327,WIND
34.30445,120.7369,34.30858,120.7404,WIND
34.31774,120.5935,34.32079,120.5983,WIND
34.31702,120.5992,34.32079,120.6046,WIND
34.31684,120.6057,34.32133,120.61,WIND
34.31702,120.6109,34.32151,120.6159,WIND
34.3163,120.6174,34.32044,120.6215,WIND
34.31702,120.6233,34.32079,120.6273,WIND
34.31612,120.6291,34.32079,120.633,WIND
34.31684,120.6353,34.32097,120.6389,WIND
34.31684,120.6413,34.32097,120.6452,WIND
34.31648,120.6474,34.32079,120.651,WIND
34.3163,120.6528,34.32097,120.6569,WIND
34.31702,120.6589,34.32115,120.6621,WIND
34.31648,120.6653,34.32151,120.668,WIND
34.31612,120.6707,34.32151,120.6745,WIND
34.31648,120.6759,34.32133,120.6804,WIND
34.31648,120.6821,34.32133,120.686,WIND
34.31684,120.6887,34.32115,120.6923,WIND
34.31702,120.6937,34.32133,120.698,WIND
34.31666,120.7002,34.32115,120.7042,WIND
34.31612,120.7061,34.32097,120.7097,WIND
34.31612,120.7119,34.32097,120.7151,WIND
34.31648,120.7176,34.32133,120.7219,WIND
34.29223,120.748,34.296,120.7519,WIND
34.29223,120.7555,34.296,120.7595,WIND
34.28019,120.7451,34.28468,120.7494,WIND
34.27965,120.7512,34.28414,120.7552,WIND
34.28001,120.7573,34.28414,120.7618,WIND
34.27929,120.7634,34.28378,120.7681,WIND
34.28037,120.7697,34.28414,120.774,WIND
34.27983,120.7764,34.28378,120.7807,WIND
33.6555,121.034,33.6591,121.0385,WIND
33.65766,121.0387,33.66251,121.0434,WIND
33.65946,121.0441,33.66323,121.0479,WIND
33.66035,121.0491,33.66395,121.0525,WIND
33.66089,121.0538,33.66466,121.0577,WIND
33.66161,121.0593,33.66538,121.0631,WIND
33.66269,121.064,33.66646,121.0682,WIND
33.66359,121.0692,33.66736,121.0734,WIND
33.66413,121.0743,33.66862,121.0777,WIND
33.6652,121.0791,33.66952,121.0831,WIND
33.66628,121.0843,33.67041,121.0885,WIND
33.66664,121.0897,33.67095,121.0937,WIND
33.66772,121.0949,33.67167,121.0989,WIND
33.66826,121.0996,33.67275,121.1035,WIND
33.66934,121.105,33.67383,121.1088,WIND
33.66987,121.1104,33.67437,121.1145,WIND
33.67077,121.1154,33.67545,121.1186,WIND
33.67167,121.121,33.67652,121.124,WIND
33.67257,121.1256,33.67688,121.1289,WIND
33.67293,121.1307,33.67868,121.1337,WIND
33.67473,121.1357,33.67922,121.1389,WIND
33.67473,121.1406,33.68012,121.1445,WIND
33.67652,121.1454,33.68101,121.1494,WIND
33.67742,121.1508,33.68191,121.1539,WIND
33.67832,121.1556,33.68245,121.1605,WIND
33.65263,121.089,33.65694,121.0937,WIND
33.65299,121.0971,33.65712,121.1019,WIND
33.65442,121.1055,33.65784,121.1104,WIND
33.65478,121.1147,33.65856,121.119,WIND
33.65478,121.1228,33.65928,121.1273,WIND
33.65586,121.1305,33.65981,121.1348,WIND
33.65622,121.1382,33.66053,121.1418,WIND
33.65748,121.145,33.66107,121.149,WIND
33.65784,121.1513,33.66143,121.1555,WIND
33.65856,121.1576,33.66269,121.1614,WIND
33.6591,121.163,33.66305,121.1664,WIND
33.65874,121.1684,33.66305,121.1722,WIND
33.63772,121.0144,33.64131,121.0184,WIND
33.63843,121.0198,33.64167,121.0236,WIND
33.63808,121.025,33.64185,121.0292,WIND
33.63808,121.0302,33.64149,121.0346,WIND
33.63808,121.0353,33.64185,121.0396,WIND
33.63772,121.0403,33.64221,121.0448,WIND
33.6379,121.0457,33.64167,121.0505,WIND
33.63754,121.0513,33.64167,121.0559,WIND
33.63808,121.0568,33.64293,121.0613,WIND
33.63772,121.0624,33.64185,121.0664,WIND
33.6379,121.0674,33.64167,121.0717,WIND
33.6379,121.0726,33.64203,121.0771,WIND
33.63772,121.0779,33.64167,121.0823,WIND
33.6379,121.084,33.64167,121.0881,WIND
33.63772,121.0892,33.64185,121.094,WIND
33.63843,121.0962,33.64203,121.1007,WIND
33.63825,121.1034,33.64221,121.1082,WIND
33.63808,121.11,33.64203,121.1154,WIND
33.63772,121.1172,33.64149,121.1212,WIND
33.63772,121.1238,33.64221,121.1283,WIND
33.6379,121.1305,33.64167,121.1344,WIND
33.63772,121.137,33.64167,121.1415,WIND
